id	url	page
48a3c9cdbdad31abb6b2eba48aec926d	https://mfa.gov.sc/news/courtesy-call-of-newly-accredited-ambassador-for-the-state-of-israel/	9
c56a2cd3352d3bda90e992d3b2cc179c	https://mfa.gov.sc/news/president-wavel-ramkalawan-sends-a-congratulatory-message-to-the-new-prime-minister-of-the-united-kingdom-and-northern-ireland/	9
153897ff23223e718d48d4abd5498ca8	https://mfa.gov.sc/news/le-ministre-radegonde-echange-avec-la-secretaire-generale-de-loif-sur-les-voies-et-moyens-de-renforcer-la-cooperation-avec-lorganisation/	9
49f6953f68913322903fad8b91cbb78d	https://mfa.gov.sc/news/la-secretaire-generale-de-la-francophonie-attendue-aux-seychelles/	9
552ba186b66331cd978a1882e618b068	https://mfa.gov.sc/news/president-ramkalawan-sends-a-message-of-condolence-to-the-president-of-the-russian-federation/	9
81ca3eca3c4d3ae6a8fe919e2c7666d9	https://mfa.gov.sc/news/ambassador-of-the-kingdom-of-saudi-arabia-pays-a-courtesy-call-on-minister-radegonde/	9
0489d47a7ca036578044a749afef9876	https://mfa.gov.sc/news/farewell-call-by-h-e-mr-gobe-pitso-the-high-commissioner-of-botswana/	9
f9c2271be2013972931ae26e9a739d82	https://mfa.gov.sc/news/foreign-affairs-department-newsletter-fourth-edition-2022/	9
e8579a6f4a9d35479ca45e627d6eba3e	https://mfa.gov.sc/news/president-ramkalawan-sends-a-congratulatory-message-to-the-newly-elected-president-of-kenya/	10
fc5ddb2b264635b5bdd5b777ef80eaa1	https://mfa.gov.sc/news/seychelles-participates-in-the-sadc-council-of-ministers-meeting-in-kinshasa/	10
f1f23a2ba53639478d41dd34e55bceb1	https://mfa.gov.sc/news/seychelles-sends-a-message-of-condolences-to-the-arab-republic-of-egypt/	10
b89c235583c93d3887cb2873f1fc17d9	https://mfa.gov.sc/news/india-celebrates-75th-anniversary-of-independence/	10
7792a5c08df43c3c883b3dcf79b66cce	https://mfa.gov.sc/news/sadc-senior-officials-finance-committee-meetings/	10
6735199b4d2435b99d7bbc7ecda9458a	https://mfa.gov.sc/news/high-commissioner-claude-morel-leads-the-easf-eom-in-nairobi/	10
520526aae83c3f34af131482d98ac26a	https://mfa.gov.sc/news/seychelles-to-lead-easf-election-observer-mission-in-kenya/	10
9723a8da833c39ab829c2226150fd062	https://mfa.gov.sc/news/principal-secretary-of-foreign-affairs-receives-chinese-special-representative-on-african-affairs/	10
287f23f923283e3fb4106b7bbacd9b00	https://mfa.gov.sc/news/seychelles-south-africa-3rd-joint-commission-on-bilateral-cooperation/	10
1189a930361836c19bff1037ef5e8d7f	https://mfa.gov.sc/news/the-high-commissioner-of-south-africa-pays-a-courtesy-call-on-minister-radegonde/	10
70e315de2136316dbc33b2a919ad6d80	https://mfa.gov.sc/news/le-president-ramkalawan-felicite-son-homologue-macron-a-l-occasion-du-14-juillet/	11
f7027e2720a93b199b202e878d8b7ace	https://mfa.gov.sc/news/president-ramkalawan-sends-a-message-of-condolence-to-the-japanese-prime-minister/	11
135726563e6a3faa9ef3396f9e0abdd8	https://mfa.gov.sc/news/cooperation-seychelles-la-reunion-une-nouvelle-vsi-interreg-est-arrivee-aux-seychelles/	11
4012980e97763086a5a749c23faa0a62	https://mfa.gov.sc/news/governments-reaction-to-the-interview-of-the-ukraine-foreign-affairs-minister-on-food-security/	11
e188a7f536ea30198280014134f82dcc	https://mfa.gov.sc/news/official-visit-of-the-uae-minister-of-state-h-e-sheikh-shakhboot-nahyan-al-nahyan/	11
f35336cb579b3ed5a52d074f73b50116	https://mfa.gov.sc/news/captain-khurana-pays-a-courtesy-call-on-minister-radegonde/	11
068d9a39041633bfa7eefbbb45731a58	https://mfa.gov.sc/news/australian-high-commissioner-pays-farewell-call-on-minister-radegonde/	11
eafaee28b9973fab829f77cb09db9421	https://mfa.gov.sc/news/the-new-charge-d-affaires-en-pied-of-the-japan-embassy-pays-a-courtesy-call-on-minister-radegonde/	11
2086f3d72ca93886b6e3aa98cc883246	https://mfa.gov.sc/news/president-ramkalawan-sends-a-message-of-condolence-to-the-sovereign-military-order-of-malta/	11
a906d913e467389c815d0e54aef548cb	https://mfa.gov.sc/news/h-e-general-dalbir-singh-suhag-retd-pays-farewell-call-on-minister-radegonde/	11
a0112a8c971f349abb2bdd8f80049451	https://mfa.gov.sc/news/newly-accredited-high-commissioner-of-new-zealand-pays-courtesy-call-on-minister-radegonde/	12
1eec279f3f8b3ce584efd2523ff0a228	https://mfa.gov.sc/news/president-ramkalawan-sends-congratulatory-message-to-her-majesty-queen-elizabeth-ii/	12
c6bd55e19a6a3c839e602dc71882c111	https://mfa.gov.sc/news/minister-sylvestre-radegonde-on-official-visit-to-the-kingdom-of-saudi-arabia/	12
6e2ad948cd3738f9ab26d52bd0062378	https://mfa.gov.sc/news/commission-de-locean-indien-une-delegation-seychelloise-aux-travaux-du-comite-de-pilotage-du-projet-gouvernance-paix-et-stabilite/	12
5577fe41ffb936e79bbe5f18e17609c9	https://mfa.gov.sc/news/newly-accredited-ambassador-of-japan-pays-courtesy-call-on-foreign-affairs-principal-secretary/	12
46f1e01ce3c43f42bc7af6c9c82b21bd	https://mfa.gov.sc/news/ambassador-conrad-mederic-accredited-to-the-african-union-au-and-the-united-economic-commission-for-africa-uneca/	12
891d1967f84438ef9a159ab7fd2379cd	https://mfa.gov.sc/news/the-visit-of-the-royal-court-advisor-of-the-kingdom-of-saudi-arabia-minister-ahmed-bin-abdulaziz-kattan-saudi-royal-court-advisor-to-seychelles/	12
cb902fc63a3b3582b8fc8b78eec1873c	https://mfa.gov.sc/news/south-african-migration-management-samm-project-coordinator-meets-with-the-diaspora-unit/	12
88f8bddf625a3baf86339f4180926e4a	https://mfa.gov.sc/news/first-multi-sector-policy-dialogue-between-the-government-of-seychelles-and-the-united-nations-country-team-unct/	12
583f9425f6c734b5a49adb72ab1ca9b9	https://mfa.gov.sc/news/accreditation-of-four-representatives-of-the-united-nations-agencies-to-seychelles/	12
b175ef44938437cba3f466a956fd8a2b	https://mfa.gov.sc/news/president-wavel-ramkalawan-sends-a-congratulatory-message-to-his-highness-sheikh-mohamed-bin-zayed-al-nahyan-the-president-of-the-united-arab-emirates-and-ruler-of-abu-dhabi/	13
973985a64b3832408f1d6bea092682f7	https://mfa.gov.sc/news/president-ramkalawan-sends-message-of-condolences-following-the-demise-of-his-highness-sheikh-khalifa-bin-zayed-al-nahyan-president-of-the-united-arab-emirates/	13
c849ada7b77f30cc8c4718d0d467febb	https://mfa.gov.sc/news/seychelles-envoy-accredited-to-zambia-and-comesa/	13
155bff5a9acd3034a1beda54205d464f	https://mfa.gov.sc/news/seychelles-participates-in-the-united-nations-high-level-thematic-debate-on-tourism/	13
97d2ece709ad3c7ab42c1ecb5be2b4ca	https://mfa.gov.sc/news/the-united-nations-development-programme-undp-resident-representative-for-mauritius-and-seychelles-ms-amanda-serumaga-paid-a-courtesy-call-on-minister-sylvestre-radegonde/	13
a53876fb604d33c6a467079f1176f825	https://mfa.gov.sc/news/accreditation-of-dr-rex-mpazanje-as-the-new-resident-representative-for-the-world-health-organisation-who-to-seychelles/	13
8650c3370c0a3e6090267c859dff12e1	https://mfa.gov.sc/news/head-of-the-eu-delegation-pays-a-courtesy-call-on-the-minister-for-foreign-affairs-and-tourism/	13
1e034d03457e3e2eb3601994a8e356cd	https://mfa.gov.sc/news/europe-day-message-by-sylvestre-radegonde-minister-for-foreign-affairs-and-tourism-of-the-republic-of-seychelles/	13
1c906d739c2d3963a2ffc9916b81f443	https://mfa.gov.sc/news/ambassador-of-italy-pays-a-courtesy-call-on-the-minister-of-foreign-affairs/	13
c364e2c70f083603a4fd3404b3394089	https://mfa.gov.sc/news/eunavfor-delegation-calls-on-seychelles-foreign-minister/	13
c1f4d19ed38e37789d7643f6ea3e3de9	https://mfa.gov.sc/news/the-minister-of-foreign-affairs-and-tourism-hosts-his-first-annual-diplomatic-cocktail-reception/	14
cbba5bc1244c3047bfc0edfcf372cb29	https://mfa.gov.sc/news/the-foreign-affairs-department-holds-its-first-resident-honorary-consular-corps-meeting/	14
c69928a9f6ec332b8f47dd3d5d149ba7	https://mfa.gov.sc/news/le-representant-de-loif-pour-locean-indien-presente-ses-lettres-de-creance-au-ministre-radegonde/	14
1ca29ac0f8cc3401bef89526a2e18b51	https://mfa.gov.sc/news/president-ramkalawan-sends-message-of-condolence/	14
c03733cde53f33edbf760aea9517a0d5	https://mfa.gov.sc/news/ambassador-of-slovakia-pays-a-courtesy-call-on-the-minister-for-foreign-affairs/	14
